Team1,Team 1 ID,Team2,Team 2 ID,Team1_Win_Percentage,Team2_Win_Percentage
Houston,24,UAB,60,0,100
Houston,24,Utah State,61,0,100
Houston,24,Vermont,62,100,0
Houston,24,Virginia,63,100,0
Houston,24,Wagner,64,100,0
Houston,24,Washington State,65,0.33,99.67
Houston,24,Western Kentucky,66,100,0
Houston,24,Wisconsin,67,0,100
Houston,24,Yale,68,65.68,34.31999999999999
Howard,25,Illinois,26,0,100
Howard,25,Iowa State,27,100,0
Howard,25,James Madison,28,100,0
Howard,25,Kansas,29,100,0
Howard,25,Kentucky,30,15.909999999999998,84.09
Howard,25,Long Beach State,31,100,0
Howard,25,Longwood,32,97.72999999999999,2.2700000000000102
Howard,25,Marquette,33,100,0
Howard,25,McNeese State,34,100,0
Howard,25,Michigan State,35,100,0
Howard,25,Mississippi State,36,100,0
Howard,25,Montana State,37,100,0
Howard,25,Morehead State,38,98.13,1.8700000000000045
Howard,25,NC State,39,100,0
Howard,25,Nebraska,40,100,0
Howard,25,Nevada,41,100,0
Howard,25,New Mexico,42,100,0
Howard,25,North Carolina,43,100,0
Howard,25,Northwestern,44,100,0
Howard,25,Oakland,45,100,0
Howard,25,Oregon,46,100,0
Howard,25,Purdue,47,0,100
Howard,25,Saint Mary's (CA),48,98.89,1.1099999999999994
Howard,25,Saint Peter's,49,100,0
Howard,25,Samford,50,99.67,0.3299999999999983
Howard,25,San Diego State,51,100,0
Howard,25,South Carolina,52,100,0
Howard,25,South Dakota State,53,100,0
Howard,25,Stetson,54,26.57,73.43
Howard,25,TCU,55,96.48,3.519999999999996
Howard,25,Tennessee,56,100,0
Howard,25,Texas,57,100,0
Howard,25,Texas A&M,58,0,100
Howard,25,Texas Tech,59,99.97,0.030000000000001137
Howard,25,UAB,60,1.59,98.41
Howard,25,Utah State,61,100,0
Howard,25,Vermont,62,100,0
Howard,25,Virginia,63,100,0
Howard,25,Wagner,64,100,0
Howard,25,Washington State,65,100,0
Howard,25,Western Kentucky,66,100,0
Howard,25,Wisconsin,67,99.63,0.37000000000000455
Howard,25,Yale,68,100,0
Illinois,26,Iowa State,27,100,0
Illinois,26,James Madison,28,100,0
Illinois,26,Kansas,29,100,0
Illinois,26,Kentucky,30,99.99,0.010000000000005116
Illinois,26,Long Beach State,31,100,0
Illinois,26,Longwood,32,100,0
Illinois,26,Marquette,33,100,0
Illinois,26,McNeese State,34,100,0
Illinois,26,Michigan State,35,100,0
Illinois,26,Mississippi State,36,100,0
Illinois,26,Montana State,37,100,0
Illinois,26,Morehead State,38,100,0
Illinois,26,NC State,39,100,0
Illinois,26,Nebraska,40,100,0
Illinois,26,Nevada,41,100,0
Illinois,26,New Mexico,42,100,0
Illinois,26,North Carolina,43,100,0
Illinois,26,Northwestern,44,100,0
Illinois,26,Oakland,45,100,0
Illinois,26,Oregon,46,100,0
Illinois,26,Purdue,47,4.82,95.18
Illinois,26,Saint Mary's (CA),48,100,0
Illinois,26,Saint Peter's,49,100,0
Illinois,26,Samford,50,100,0
Illinois,26,San Diego State,51,100,0
Illinois,26,South Carolina,52,100,0
Illinois,26,South Dakota State,53,100,0
Illinois,26,Stetson,54,100,0
Illinois,26,TCU,55,100,0
Illinois,26,Tennessee,56,100,0
Illinois,26,Texas,57,100,0
Illinois,26,Texas A&M,58,94.28999999999999,5.710000000000008
Illinois,26,Texas Tech,59,100,0
Illinois,26,UAB,60,100,0
Illinois,26,Utah State,61,100,0
Illinois,26,Vermont,62,100,0
Illinois,26,Virginia,63,100,0
Illinois,26,Wagner,64,100,0
Illinois,26,Washington State,65,100,0
Illinois,26,Western Kentucky,66,100,0
Illinois,26,Wisconsin,67,100,0
Illinois,26,Yale,68,100,0
Iowa State,27,James Madison,28,0,100
Iowa State,27,Kansas,29,3.91,96.09
Iowa State,27,Kentucky,30,0,100
Iowa State,27,Long Beach State,31,0,100
Iowa State,27,Longwood,32,0,100
Iowa State,27,Marquette,33,0.01,99.99
Iowa State,27,McNeese State,34,0,100
Iowa State,27,Michigan State,35,0.06,99.94
Iowa State,27,Mississippi State,36,0,100
Iowa State,27,Montana State,37,98.87,1.1299999999999955
Iowa State,27,Morehead State,38,0,100
Iowa State,27,NC State,39,0,100
Iowa State,27,Nebraska,40,0,100
Iowa State,27,Nevada,41,0,100
Iowa State,27,New Mexico,42,0,100
Iowa State,27,North Carolina,43,0,100
Iowa State,27,Northwestern,44,0.01,99.99
Iowa State,27,Oakland,45,0,100
Iowa State,27,Oregon,46,0,100
Iowa State,27,Purdue,47,0,100
Iowa State,27,Saint Mary's (CA),48,0,100
Iowa State,27,Saint Peter's,49,99.9,0.1
Iowa State,27,Samford,50,0,100
Iowa State,27,San Diego State,51,0,100
Iowa State,27,South Carolina,52,0,100
Iowa State,27,South Dakota State,53,0.16999999999999998,99.83
Iowa State,27,Stetson,54,0,100
Iowa State,27,TCU,55,0,100
Iowa State,27,Tennessee,56,0,100
Iowa State,27,Texas,57,0,100
Iowa State,27,Texas A&M,58,0,100
Iowa State,27,Texas Tech,59,0,100
Iowa State,27,UAB,60,0,100
Iowa State,27,Utah State,61,0,100
Iowa State,27,Vermont,62,100,0
Iowa State,27,Virginia,63,100,0
Iowa State,27,Wagner,64,100,0
Iowa State,27,Washington State,65,0,100
Iowa State,27,Western Kentucky,66,46.11,53.89
Iowa State,27,Wisconsin,67,0,100
Iowa State,27,Yale,68,0,100
James Madison,28,Kansas,29,100,0
James Madison,28,Kentucky,30,0,100
James Madison,28,Long Beach State,31,45.550000000000004,54.449999999999996
James Madison,28,Longwood,32,0,100
James Madison,28,Marquette,33,99.83,0.1700000000000017
James Madison,28,McNeese State,34,0.4,99.6
James Madison,28,Michigan State,35,100,0
James Madison,28,Mississippi State,36,0.64,99.36
James Madison,28,Montana State,37,100,0
James Madison,28,Morehead State,38,0,100
James Madison,28,NC State,39,99.47,0.5300000000000011
James Madison,28,Nebraska,40,97.54,2.4599999999999937
James Madison,28,Nevada,41,99.48,0.52
James Madison,28,New Mexico,42,94.31,5.689999999999998
James Madison,28,North Carolina,43,1.15,98.85
James Madison,28,Northwestern,44,99.57000000000001,0.4299999999999926
James Madison,28,Oakland,45,23.51,76.49
James Madison,28,Oregon,46,62.4,37.6
James Madison,28,Purdue,47,0,100
James Madison,28,Saint Mary's (CA),48,0,100
James Madison,28,Saint Peter's,49,100,0
James Madison,28,Samford,50,0,100
James Madison,28,San Diego State,51,84.24000000000001,15.759999999999991
James Madison,28,South Carolina,52,1.02,98.98
James Madison,28,South Dakota State,53,99.99,0.010000000000005116
James Madison,28,Stetson,54,0,100
James Madison,28,TCU,55,0,100
James Madison,28,Tennessee,56,99.03,0.9699999999999989
James Madison,28,Texas,57,58.78,41.22
James Madison,28,Texas A&M,58,0,100
James Madison,28,Texas Tech,59,0.05,99.95
James Madison,28,UAB,60,0,100
James Madison,28,Utah State,61,4.54,95.46
James Madison,28,Vermont,62,100,0
James Madison,28,Virginia,63,100,0
James Madison,28,Wagner,64,100,0
James Madison,28,Washington State,65,28.62,71.38
James Madison,28,Western Kentucky,66,100,0
James Madison,28,Wisconsin,67,0.01,99.99
James Madison,28,Yale,68,99.61,0.39000000000000057
Kansas,29,Kentucky,30,0,100
Kansas,29,Long Beach State,31,0,100
Kansas,29,Longwood,32,0,100
Kansas,29,Marquette,33,3.19,96.81
Kansas,29,McNeese State,34,0,100
Kansas,29,Michigan State,35,7.7,92.3
Kansas,29,Mississippi State,36,0,100
Kansas,29,Montana State,37,100,0
Kansas,29,Morehead State,38,0,100
Kansas,29,NC State,39,0.84,99.16
Kansas,29,Nebraska,40,0.16999999999999998,99.83
Kansas,29,Nevada,41,1.37,98.63
Kansas,29,New Mexico,42,0.01,99.99
Kansas,29,North Carolina,43,0,100
Kansas,29,Northwestern,44,0.83,99.17
Kansas,29,Oakland,45,0,100
Kansas,29,Oregon,46,0,100
Kansas,29,Purdue,47,0,100
Kansas,29,Saint Mary's (CA),48,0,100
Kansas,29,Saint Peter's,49,100,0
Kansas,29,Samford,50,0,100
Kansas,29,San Diego State,51,0.01,99.99
Kansas,29,South Carolina,52,0,100
Kansas,29,South Dakota State,53,7.920000000000001,92.08
Kansas,29,Stetson,54,0,100
Kansas,29,TCU,55,0,100
Kansas,29,Tennessee,56,0.4,99.6
Kansas,29,Texas,57,0,100
Kansas,29,Texas A&M,58,0,100
Kansas,29,Texas Tech,59,0,100
Kansas,29,UAB,60,0,100
Kansas,29,Utah State,61,0,100
Kansas,29,Vermont,62,100,0
Kansas,29,Virginia,63,100,0
Kansas,29,Wagner,64,100,0
Kansas,29,Washington State,65,0,100
Kansas,29,Western Kentucky,66,96.1,3.9000000000000057
Kansas,29,Wisconsin,67,0,100
Kansas,29,Yale,68,1.1199999999999999,98.88
Kentucky,30,Long Beach State,31,100,0
Kentucky,30,Longwood,32,99.96000000000001,0.04
Kentucky,30,Marquette,33,100,0
Kentucky,30,McNeese State,34,100,0
Kentucky,30,Michigan State,35,100,0
Kentucky,30,Mississippi State,36,100,0
Kentucky,30,Montana State,37,100,0
Kentucky,30,Morehead State,38,99.91,0.09
Kentucky,30,NC State,39,100,0
Kentucky,30,Nebraska,40,100,0
Kentucky,30,Nevada,41,100,0
Kentucky,30,New Mexico,42,100,0
Kentucky,30,North Carolina,43,100,0
Kentucky,30,Northwestern,44,100,0
Kentucky,30,Oakland,45,100,0
Kentucky,30,Oregon,46,100,0
Kentucky,30,Purdue,47,0,100
Kentucky,30,Saint Mary's (CA),48,99.99,0.010000000000005116
Kentucky,30,Saint Peter's,49,100,0
Kentucky,30,Samford,50,99.99,0.010000000000005116
Kentucky,30,San Diego State,51,100,0
Kentucky,30,South Carolina,52,100,0
Kentucky,30,South Dakota State,53,100,0
Kentucky,30,Stetson,54,70.06,29.939999999999998
Kentucky,30,TCU,55,99.92,0.08
Kentucky,30,Tennessee,56,100,0
Kentucky,30,Texas,57,100,0
Kentucky,30,Texas A&M,58,0.1,99.9
Kentucky,30,Texas Tech,59,100,0
Kentucky,30,UAB,60,16.88,83.12
Kentucky,30,Utah State,61,100,0
Kentucky,30,Vermont,62,100,0
Kentucky,30,Virginia,63,100,0
Kentucky,30,Wagner,64,100,0
Kentucky,30,Washington State,65,100,0
Kentucky,30,Western Kentucky,66,100,0
Kentucky,30,Wisconsin,67,100,0
Kentucky,30,Yale,68,100,0
Long Beach State,31,Longwood,32,0,100
Long Beach State,31,Marquette,33,99.94,0.060000000000002274
Long Beach State,31,McNeese State,34,0.35000000000000003,99.65
Long Beach State,31,Michigan State,35,99.98,0.02
Long Beach State,31,Mississippi State,36,1.1900000000000002,98.81
Long Beach State,31,Montana State,37,100,0
Long Beach State,31,Morehead State,38,0,100
Long Beach State,31,NC State,39,99.45,0.5499999999999972
Long Beach State,31,Nebraska,40,98.27,1.730000000000004
Long Beach State,31,Nevada,41,99.72,0.28000000000000114
Long Beach State,31,New Mexico,42,94.89999999999999,5.1000000000000085
Long Beach State,31,North Carolina,43,1.39,98.61
Long Beach State,31,Northwestern,44,99.52,0.48
Long Beach State,31,Oakland,45,27.33,72.67
Long Beach State,31,Oregon,46,64.14999999999999,35.85000000000001
Long Beach State,31,Purdue,47,0,100
Long Beach State,31,Saint Mary's (CA),48,0,100
Long Beach State,31,Saint Peter's,49,100,0
Long Beach State,31,Samford,50,0,100
Long Beach State,31,San Diego State,51,86.75,13.25
Long Beach State,31,South Carolina,52,1.22,98.78
Long Beach State,31,South Dakota State,53,100,0
Long Beach State,31,Stetson,54,0,100
Long Beach State,31,TCU,55,0,100
Long Beach State,31,Tennessee,56,99.24,0.7600000000000051
Long Beach State,31,Texas,57,65.47,34.53
Long Beach State,31,Texas A&M,58,0,100
Long Beach State,31,Texas Tech,59,0.09,99.91
Long Beach State,31,UAB,60,0,100
Long Beach State,31,Utah State,61,6.54,93.46
Long Beach State,31,Vermont,62,100,0
Long Beach State,31,Virginia,63,100,0
Long Beach State,31,Wagner,64,100,0
Long Beach State,31,Washington State,65,34.31,65.69
Long Beach State,31,Western Kentucky,66,100,0
Long Beach State,31,Wisconsin,67,0.01,99.99
Long Beach State,31,Yale,68,99.68,0.3199999999999932
Longwood,32,Marquette,33,100,0
Longwood,32,McNeese State,34,96.28,3.719999999999999
Longwood,32,Michigan State,35,100,0
Longwood,32,Mississippi State,36,97.92,2.0799999999999983
Longwood,32,Montana State,37,100,0
Longwood,32,Morehead State,38,49.230000000000004,50.769999999999996
Longwood,32,NC State,39,100,0
Longwood,32,Nebraska,40,100,0
Longwood,32,Nevada,41,100,0
Longwood,32,New Mexico,42,100,0
Longwood,32,North Carolina,43,98.92999999999999,1.0700000000000074
Longwood,32,Northwestern,44,100,0
Longwood,32,Oakland,45,99.99,0.010000000000005116
Longwood,32,Oregon,46,100,0
Longwood,32,Purdue,47,0,100
Longwood,32,Saint Mary's (CA),48,58.15,41.85
Longwood,32,Saint Peter's,49,100,0
Longwood,32,Samford,50,68.01,31.989999999999995
Longwood,32,San Diego State,51,100,0
Longwood,32,South Carolina,52,98.22,1.7800000000000011
Longwood,32,South Dakota State,53,100,0
Longwood,32,Stetson,54,0.45999999999999996,99.54
Longwood,32,TCU,55,41.949999999999996,58.050000000000004
Longwood,32,Tennessee,56,100,0
Longwood,32,Texas,57,100,0
Longwood,32,Texas A&M,58,0,100
Longwood,32,Texas Tech,59,89.27000000000001,10.72999999999999
Longwood,32,UAB,60,0,100
Longwood,32,Utah State,61,99.83,0.1700000000000017
Longwood,32,Vermont,62,100,0
Longwood,32,Virginia,63,100,0
Longwood,32,Wagner,64,100,0
Longwood,32,Washington State,65,100,0
Longwood,32,Western Kentucky,66,100,0
Longwood,32,Wisconsin,67,75.46000000000001,24.539999999999992
Longwood,32,Yale,68,100,0
Marquette,33,McNeese State,34,0,100
Marquette,33,Michigan State,35,67.83,32.17
Marquette,33,Mississippi State,36,0,100
Marquette,33,Montana State,37,100,0
Marquette,33,Morehead State,38,0,100
Marquette,33,NC State,39,30.509999999999998,69.49000000000001
Marquette,33,Nebraska,40,13.33,86.67
Marquette,33,Nevada,41,33.129999999999995,66.87
Marquette,33,New Mexico,42,6.32,93.68
Marquette,33,North Carolina,43,0,100
Marquette,33,Northwestern,44,31.47,68.53
Marquette,33,Oakland,45,0.02,99.98
Marquette,33,Oregon,46,0.27,99.73
Marquette,33,Purdue,47,0,100
Marquette,33,Saint Mary's (CA),48,0,100
Marquette,33,Saint Peter's,49,100,0
Marquette,33,Samford,50,0,100
Marquette,33,San Diego State,51,2.06,97.94
Marquette,33,South Carolina,52,0,100
Marquette,33,South Dakota State,53,65.66,34.34
Marquette,33,Stetson,54,0,100
Marquette,33,TCU,55,0,100
Marquette,33,Tennessee,56,21.560000000000002,78.44
Marquette,33,Texas,57,0.22999999999999998,99.77
Marquette,33,Texas A&M,58,0,100
Marquette,33,Texas Tech,59,0,100
Marquette,33,UAB,60,0,100
Marquette,33,Utah State,61,0,100
Marquette,33,Vermont,62,100,0
Marquette,33,Virginia,63,100,0
Marquette,33,Wagner,64,100,0
Marquette,33,Washington State,65,0.01,99.99
Marquette,33,Western Kentucky,66,99.97,0.030000000000001137
Marquette,33,Wisconsin,67,0,100
Marquette,33,Yale,68,34.27,65.72999999999999
McNeese State,34,Michigan State,35,100,0
McNeese State,34,Mississippi State,36,59.39,40.61
McNeese State,34,Montana State,37,100,0
McNeese State,34,Morehead State,38,2.8000000000000003,97.2
McNeese State,34,NC State,39,100,0
McNeese State,34,Nebraska,40,100,0
McNeese State,34,Nevada,41,100,0
McNeese State,34,New Mexico,42,100,0
McNeese State,34,North Carolina,43,71.69,28.310000000000002
McNeese State,34,Northwestern,44,100,0
McNeese State,34,Oakland,45,98.11999999999999,1.8800000000000097
McNeese State,34,Oregon,46,99.9,0.1
McNeese State,34,Purdue,47,0,100
McNeese State,34,Saint Mary's (CA),48,5.779999999999999,94.22
McNeese State,34,Saint Peter's,49,100,0
McNeese State,34,Samford,50,5.83,94.17
McNeese State,34,San Diego State,51,100,0
McNeese State,34,South Carolina,52,67.27,32.730000000000004
McNeese State,34,South Dakota State,53,100,0
McNeese State,34,Stetson,54,0,100
McNeese State,34,TCU,55,1.7999999999999998,98.2
McNeese State,34,Tennessee,56,100,0
McNeese State,34,Texas,57,99.9,0.1
McNeese State,34,Texas A&M,58,0,100
McNeese State,34,Texas Tech,59,30.84,69.16
McNeese State,34,UAB,60,0,100
McNeese State,34,Utah State,61,86.47,13.530000000000001
McNeese State,34,Vermont,62,100,0
McNeese State,34,Virginia,63,100,0
McNeese State,34,Wagner,64,100,0
McNeese State,34,Washington State,65,98.69,1.3100000000000023
McNeese State,34,Western Kentucky,66,100,0
McNeese State,34,Wisconsin,67,15.14,84.86
McNeese State,34,Yale,68,100,0
Michigan State,35,Mississippi State,36,0,100
Michigan State,35,Montana State,37,100,0
Michigan State,35,Morehead State,38,0,100
Michigan State,35,NC State,39,17.080000000000002,82.92
Michigan State,35,Nebraska,40,6.279999999999999,93.72
Michigan State,35,Nevada,41,19.43,80.57
Michigan State,35,New Mexico,42,2.31,97.69
Michigan State,35,North Carolina,43,0,100
Michigan State,35,Northwestern,44,16.29,83.71000000000001
Michigan State,35,Oakland,45,0,100
Michigan State,35,Oregon,46,0.1,99.9
Michigan State,35,Purdue,47,0,100
Michigan State,35,Saint Mary's (CA),48,0,100
Michigan State,35,Saint Peter's,49,100,0
Michigan State,35,Samford,50,0,100
Michigan State,35,San Diego State,51,0.8,99.2
Michigan State,35,South Carolina,52,0,100
Michigan State,35,South Dakota State,53,49.059999999999995,50.940000000000005
Michigan State,35,Stetson,54,0,100
Michigan State,35,TCU,55,0,100
Michigan State,35,Tennessee,56,11.09,88.91
Michigan State,35,Texas,57,0.01,99.99
Michigan State,35,Texas A&M,58,0,100
Michigan State,35,Texas Tech,59,0,100
Michigan State,35,UAB,60,0,100
Michigan State,35,Utah State,61,0,100
Michigan State,35,Vermont,62,100,0
Michigan State,35,Virginia,63,100,0
Michigan State,35,Wagner,64,100,0
Michigan State,35,Washington State,65,0,100
Michigan State,35,Western Kentucky,66,99.98,0.02
Michigan State,35,Wisconsin,67,0,100
Michigan State,35,Yale,68,19.6,80.4
Mississippi State,36,Montana State,37,100,0
Mississippi State,36,Morehead State,38,1.78,98.22
Mississippi State,36,NC State,39,100,0
Mississippi State,36,Nebraska,40,100,0
Mississippi State,36,Nevada,41,100,0
Mississippi State,36,New Mexico,42,99.99,0.010000000000005116
Mississippi State,36,North Carolina,43,58.17,41.83
Mississippi State,36,Northwestern,44,100,0
Mississippi State,36,Oakland,45,95.69,4.310000000000002
Mississippi State,36,Oregon,46,99.7,0.29999999999999716
Mississippi State,36,Purdue,47,0,100
Mississippi State,36,Saint Mary's (CA),48,3.2,96.8
Mississippi State,36,Saint Peter's,49,100,0
Mississippi State,36,Samford,50,4.81,95.19
Mississippi State,36,San Diego State,51,99.96000000000001,0.04
Mississippi State,36,South Carolina,52,51.93,48.07
Mississippi State,36,South Dakota State,53,100,0
Mississippi State,36,Stetson,54,0,100
Mississippi State,36,TCU,55,0.97,99.03
Mississippi State,36,Tennessee,56,100,0
Mississippi State,36,Texas,57,99.53999999999999,0.46000000000000796
Mississippi State,36,Texas A&M,58,0,100
Mississippi State,36,Texas Tech,59,21.22,78.78
Mississippi State,36,UAB,60,0,100
Mississippi State,36,Utah State,61,80.24,19.760000000000005
Mississippi State,36,Vermont,62,100,0
Mississippi State,36,Virginia,63,100,0
Mississippi State,36,Wagner,64,100,0
Mississippi State,36,Washington State,65,96.66,3.3400000000000034
Mississippi State,36,Western Kentucky,66,100,0
Mississippi State,36,Wisconsin,67,8.04,91.96000000000001
Mississippi State,36,Yale,68,100,0
Montana State,37,Morehead State,38,0,100
Montana State,37,NC State,39,0,100
Montana State,37,Nebraska,40,0,100
Montana State,37,Nevada,41,0,100
Montana State,37,New Mexico,42,0,100
Montana State,37,North Carolina,43,0,100
Montana State,37,Northwestern,44,0,100
Montana State,37,Oakland,45,0,100
Montana State,37,Oregon,46,0,100
Montana State,37,Purdue,47,0,100
Montana State,37,Saint Mary's (CA),48,0,100
Montana State,37,Saint Peter's,49,80.10000000000001,19.89999999999999
Montana State,37,Samford,50,0,100
Montana State,37,San Diego State,51,0,100
Montana State,37,South Carolina,52,0,100
Montana State,37,South Dakota State,53,0,100
Montana State,37,Stetson,54,0,100
Montana State,37,TCU,55,0,100
Montana State,37,Tennessee,56,0,100
Montana State,37,Texas,57,0,100
Montana State,37,Texas A&M,58,0,100
Montana State,37,Texas Tech,59,0,100
Montana State,37,UAB,60,0,100
Montana State,37,Utah State,61,0,100
Montana State,37,Vermont,62,99.98,0.02
Montana State,37,Virginia,63,100,0
Montana State,37,Wagner,64,99.68,0.3199999999999932
Montana State,37,Washington State,65,0,100
Montana State,37,Western Kentucky,66,0.86,99.14
Montana State,37,Wisconsin,67,0,100
Montana State,37,Yale,68,0,100
Morehead State,38,NC State,39,100,0
Morehead State,38,Nebraska,40,100,0
Morehead State,38,Nevada,41,100,0
Morehead State,38,New Mexico,42,100,0
Morehead State,38,North Carolina,43,99.25,0.75
Morehead State,38,Northwestern,44,100,0
Morehead State,38,Oakland,45,100,0
Morehead State,38,Oregon,46,100,0
Morehead State,38,Purdue,47,0,100
Morehead State,38,Saint Mary's (CA),48,61,39
Morehead State,38,Saint Peter's,49,100,0
Morehead State,38,Samford,50,68.62,31.379999999999995
Morehead State,38,San Diego State,51,100,0
Morehead State,38,South Carolina,52,98.81,1.1899999999999977
Morehead State,38,South Dakota State,53,100,0
Morehead State,38,Stetson,54,0.44,99.56
Morehead State,38,TCU,55,41.089999999999996,58.910000000000004
Morehead State,38,Tennessee,56,100,0
Morehead State,38,Texas,57,100,0
Morehead State,38,Texas A&M,58,0,100
Morehead State,38,Texas Tech,59,91.09,8.909999999999997
Morehead State,38,UAB,60,0,100
Morehead State,38,Utah State,61,99.89,0.10999999999999943
Morehead State,38,Vermont,62,100,0
Morehead State,38,Virginia,63,100,0
Morehead State,38,Wagner,64,100,0
Morehead State,38,Washington State,65,100,0
Morehead State,38,Western Kentucky,66,100,0
Morehead State,38,Wisconsin,67,78.22,21.78
Morehead State,38,Yale,68,100,0
NC State,39,Nebraska,40,28.65,71.35
NC State,39,Nevada,41,51.77,48.23
NC State,39,New Mexico,42,15.03,84.97
NC State,39,North Carolina,43,0,100
NC State,39,Northwestern,44,49.93,50.07
NC State,39,Oakland,45,0.06,99.94
NC State,39,Oregon,46,1.25,98.75
NC State,39,Purdue,47,0,100
NC State,39,Saint Mary's (CA),48,0,100
NC State,39,Saint Peter's,49,100,0
NC State,39,Samford,50,0,100
NC State,39,San Diego State,51,6.7,93.3
NC State,39,South Carolina,52,0,100
NC State,39,South Dakota State,53,82.74000000000001,17.25999999999999
NC State,39,Stetson,54,0,100
NC State,39,TCU,55,0,100
NC State,39,Tennessee,56,38.74,61.26
NC State,39,Texas,57,1.05,98.95
NC State,39,Texas A&M,58,0,100
NC State,39,Texas Tech,59,0,100
NC State,39,UAB,60,0,100
NC State,39,Utah State,61,0,100
NC State,39,Vermont,62,100,0
NC State,39,Virginia,63,100,0
NC State,39,Wagner,64,100,0
NC State,39,Washington State,65,0.13999999999999999,99.86
NC State,39,Western Kentucky,66,100,0
NC State,39,Wisconsin,67,0,100
NC State,39,Yale,68,53.63,46.37
Nebraska,40,Nevada,41,74.86,25.14
Nebraska,40,New Mexico,42,33.73,66.27000000000001
Nebraska,40,North Carolina,43,0.02,99.98
Nebraska,40,Northwestern,44,73.3,26.700000000000003
Nebraska,40,Oakland,45,0.33999999999999997,99.66
Nebraska,40,Oregon,46,5.16,94.84
Nebraska,40,Purdue,47,0,100
Nebraska,40,Saint Mary's (CA),48,0,100
Nebraska,40,Saint Peter's,49,100,0
Nebraska,40,Samford,50,0,100
Nebraska,40,San Diego State,51,18.21,81.78999999999999
Nebraska,40,South Carolina,52,0,100
Nebraska,40,South Dakota State,53,93.63,6.3700000000000045
Nebraska,40,Stetson,54,0,100
Nebraska,40,TCU,55,0,100
Nebraska,40,Tennessee,56,62.96000000000001,37.03999999999999
Nebraska,40,Texas,57,4.26,95.74
Nebraska,40,Texas A&M,58,0,100
Nebraska,40,Texas Tech,59,0,100
Nebraska,40,UAB,60,0,100
Nebraska,40,Utah State,61,0,100
Nebraska,40,Vermont,62,100,0
Nebraska,40,Virginia,63,100,0
Nebraska,40,Wagner,64,100,0
Nebraska,40,Washington State,65,0.7100000000000001,99.29
Nebraska,40,Western Kentucky,66,100,0
Nebraska,40,Wisconsin,67,0,100
Nebraska,40,Yale,68,75.5,24.5
Nevada,41,New Mexico,42,14.499999999999998,85.5
Nevada,41,North Carolina,43,0,100
Nevada,41,Northwestern,44,48.16,51.84
Nevada,41,Oakland,45,0.06,99.94
Nevada,41,Oregon,46,1.1900000000000002,98.81
Nevada,41,Purdue,47,0,100
Nevada,41,Saint Mary's (CA),48,0,100
Nevada,41,Saint Peter's,49,100,0
Nevada,41,Samford,50,0,100
Nevada,41,San Diego State,51,5.220000000000001,94.78
Nevada,41,South Carolina,52,0,100
Nevada,41,South Dakota State,53,79.05,20.950000000000003
Nevada,41,Stetson,54,0,100
Nevada,41,TCU,55,0,100
Nevada,41,Tennessee,56,37.18,62.82
Nevada,41,Texas,57,0.84,99.16
Nevada,41,Texas A&M,58,0,100
Nevada,41,Texas Tech,59,0,100
Nevada,41,UAB,60,0,100
Nevada,41,Utah State,61,0,100
Nevada,41,Vermont,62,100,0
Nevada,41,Virginia,63,100,0
Nevada,41,Wagner,64,100,0
Nevada,41,Washington State,65,0.09,99.91
Nevada,41,Western Kentucky,66,100,0
Nevada,41,Wisconsin,67,0,100
Nevada,41,Yale,68,50.81,49.19
New Mexico,42,North Carolina,43,0.01,99.99
New Mexico,42,Northwestern,44,84.91,15.090000000000003
New Mexico,42,Oakland,45,1.26,98.74
New Mexico,42,Oregon,46,10.6,89.4
New Mexico,42,Purdue,47,0,100
New Mexico,42,Saint Mary's (CA),48,0,100
New Mexico,42,Saint Peter's,49,100,0
New Mexico,42,Samford,50,0,100
New Mexico,42,San Diego State,51,31.509999999999998,68.49000000000001
New Mexico,42,South Carolina,52,0.03,99.97
New Mexico,42,South Dakota State,53,97.64,2.3599999999999994
New Mexico,42,Stetson,54,0,100
New Mexico,42,TCU,55,0,100
New Mexico,42,Tennessee,56,78.13,21.870000000000005
New Mexico,42,Texas,57,9.39,90.61
New Mexico,42,Texas A&M,58,0,100
New Mexico,42,Texas Tech,59,0,100
New Mexico,42,UAB,60,0,100
New Mexico,42,Utah State,61,0.02,99.98
New Mexico,42,Vermont,62,100,0
New Mexico,42,Virginia,63,100,0
New Mexico,42,Wagner,64,100,0
New Mexico,42,Washington State,65,2.03,97.97
New Mexico,42,Western Kentucky,66,100,0
New Mexico,42,Wisconsin,67,0,100
New Mexico,42,Yale,68,87.41,12.590000000000003
North Carolina,43,Northwestern,44,100,0
North Carolina,43,Oakland,45,93.72,6.280000000000001
North Carolina,43,Oregon,46,99.62,0.37999999999999545
North Carolina,43,Purdue,47,0,100
North Carolina,43,Saint Mary's (CA),48,1.17,98.83
North Carolina,43,Saint Peter's,49,100,0
North Carolina,43,Samford,50,2.01,97.99
North Carolina,43,San Diego State,51,99.96000000000001,0.04
North Carolina,43,South Carolina,52,47.14,52.86
North Carolina,43,South Dakota State,53,100,0
North Carolina,43,Stetson,54,0,100
North Carolina,43,TCU,55,0.44999999999999996,99.55
North Carolina,43,Tennessee,56,100,0
North Carolina,43,Texas,57,99.42999999999999,0.5700000000000074
North Carolina,43,Texas A&M,58,0,100
North Carolina,43,Texas Tech,59,15.36,84.64
North Carolina,43,UAB,60,0,100
North Carolina,43,Utah State,61,72.6,27.400000000000006
North Carolina,43,Vermont,62,100,0
